booking_id,customer_id,restaurant,booking_date,time_slot,party_size,special_requests,dietary_requirements
RB026311,555,Blue Horizon Main,2024-06-09 00:18:04,20:00,4,Business dinner - discrete service requested; Custom menu tasting,Gluten-free
RB026312,27895,Blue Horizon Main,2025-03-04 23:59:13,22:00,5,Early arrival for cocktails; Birthday celebration - cake arranged,Vegan
RB026313,36556,Sunset Restaurant,2024-07-20 10:46:31,18:00,4,Chef's tasting menu requested; Business dinner - discrete service requested,Vegetarian
RB026314,21351,Blue Horizon Main,2025-10-31 16:59:18,11:00,1,,Vegetarian
RB026315,29962,Blue Horizon Main,2025-02-17 09:11:41,13:00,4,Near the fireplace,Vegan
RB026316,16106,Ocean View Grill,2024-11-16 05:48:33,14:00,1,Easy access seating required; Birthday celebration - cake arranged,None
RB026317,45483,Sunset Restaurant,2024-08-04 13:32:00,19:00,2,Wheelchair accessible table needed; Near the fireplace,None
RB026318,43788,Skyline Lounge,2024-09-03 22:57:09,20:00,3,Extra space for medical equipment; Special wine to be decanted; Birthday celebration - cake arranged,Vegetarian
RB026319,654,Blue Horizon Main,2025-03-30 08:20:38,12:00,1,,Vegan
RB026320,36886,Skyline Lounge,2025-07-29 20:40:57,20:00,6,Special wine to be decanted; Near the fireplace; Business dinner - discrete service requested,Vegetarian
RB026321,17684,Skyline Lounge,2024-12-05 00:17:55,21:00,3,Private booth; Wheelchair accessible table needed,None
RB026322,26872,Blue Horizon Main,2024-12-20 17:23:19,17:00,6,Vegetarian menu options; Romantic dinner setup requested; Sommelier assistance requested; Outdoor seating,Gluten-free
RB026323,6784,Skyline Lounge,2024-08-21 01:07:42,14:00,8,Near the fireplace; Gluten-free options required; Easy access seating required,Halal
RB026324,22355,Skyline Lounge,2025-09-21 01:43:46,14:00,7,Engagement celebration; Easy access seating required,Vegetarian
RB026325,24872,Ocean View Grill,2025-02-06 14:54:03,12:00,6,High chair required; Engagement celebration; Early arrival for cocktails; Gluten-free options required,Halal
RB026326,5815,Blue Horizon Main,2025-04-10 14:21:32,15:00,7,Window table with ocean view; Wine pairing recommendations needed,Vegan
RB026327,40533,Skyline Lounge,2024-04-07 12:45:40,18:00,2,,Vegetarian
RB026328,5990,Ocean View Grill,2024-02-23 13:18:37,11:00,1,,Halal
RB026329,23315,Sunset Restaurant,2025-09-04 01:32:37,21:00,2,Easy access seating required; Custom menu tasting,Halal
RB026330,26732,Ocean View Grill,2024-01-11 10:05:39,16:00,7,Easy access seating required; Gluten-free options required; Family reunion dinner,Halal
RB026331,22882,Sunset Restaurant,2025-07-28 23:29:02,21:00,8,Chef's tasting menu requested; Dairy-free alternatives needed; Anniversary celebration - special dessert requested; Outdoor seating,Vegetarian
RB026332,3861,Skyline Lounge,2025-07-09 03:10:50,20:00,1,Near the fireplace,Vegetarian
RB026333,13488,Sunset Restaurant,2024-05-10 22:55:52,11:00,3,Anniversary celebration - special dessert requested; Window table with ocean view,Vegetarian
RB026334,28850,Blue Horizon Main,2025-02-14 14:21:18,18:00,4,Vegan menu options; Sommelier assistance requested; Romantic dinner setup requested,Halal
RB026335,5440,Blue Horizon Main,2025-01-30 16:44:51,12:00,3,Chef's tasting menu requested,Vegetarian
RB026336,32337,Skyline Lounge,2025-02-20 10:02:38,12:00,2,Booster seat needed,Halal
RB026337,13932,Blue Horizon Main,2025-07-01 11:21:02,13:00,7,Wheelchair accessible table needed; Special wine to be decanted; Anniversary celebration - special dessert requested,None
RB026338,39559,Ocean View Grill,2024-06-07 03:10:24,15:00,6,Booster seat needed; Family reunion dinner; Special wine to be decanted,Vegan
RB026339,6654,Ocean View Grill,2025-08-09 22:15:44,19:00,8,Quiet corner table; Extra space for medical equipment; Vegan menu options,None
RB026340,36479,Skyline Lounge,2025-03-13 21:28:33,22:00,5,Chef's tasting menu requested; Halal meal options,Vegan
RB026341,2146,Skyline Lounge,2025-07-18 11:10:38,18:00,4,Quiet corner table; Business dinner - discrete service requested,None
RB026342,17586,Skyline Lounge,2024-03-14 19:02:38,22:00,6,Booster seat needed; Outdoor seating; Halal meal options,Halal
RB026343,26189,Sunset Restaurant,2025-11-16 09:25:00,19:00,5,Window table with ocean view,Vegetarian
RB026344,30800,Ocean View Grill,2025-04-23 15:48:11,14:00,1,Outdoor seating,Vegan
RB026345,24468,Skyline Lounge,2025-10-11 12:08:48,19:00,8,Wine pairing recommendations needed; Vegan menu options; Private booth,Gluten-free
RB026346,41737,Sunset Restaurant,2024-08-13 23:36:20,21:00,5,Early arrival for cocktails; Dairy-free alternatives needed,Gluten-free
RB026347,18960,Ocean View Grill,2025-08-15 07:49:03,12:00,8,Wine pairing recommendations needed; Easy access seating required,None
RB026348,15743,Skyline Lounge,2025-06-15 15:06:07,12:00,7,Shellfish allergy - strict preparation required; Easy access seating required; Outdoor seating; Early arrival for cocktails,None
RB026349,19729,Ocean View Grill,2024-08-22 15:31:15,12:00,5,Early arrival for cocktails; Easy access seating required; Gluten-free options required,None
RB026350,40110,Skyline Lounge,2024-05-31 10:45:43,14:00,7,Romantic dinner setup requested; Kosher meal options; Private booth; Booster seat needed,Vegan
RB026351,8378,Skyline Lounge,2025-10-19 21:06:05,13:00,2,Special wine to be decanted; Bar seating,Halal
RB026352,6405,Blue Horizon Main,2024-04-03 00:26:53,22:00,7,Halal meal options; High chair required,Vegetarian
RB026353,41035,Skyline Lounge,2024-03-20 08:07:03,18:00,2,Outdoor seating,Vegan
RB026354,18833,Sunset Restaurant,2025-10-18 02:09:12,20:00,8,Extra space for medical equipment; Kosher meal options,Halal
RB026355,4697,Blue Horizon Main,2025-02-19 16:07:27,22:00,8,Nut-free preparation required; Business dinner - discrete service requested; Window table with ocean view,Vegan
RB026356,42760,Blue Horizon Main,2025-09-28 17:57:30,15:00,2,Engagement celebration,Halal
RB026357,24323,Blue Horizon Main,2024-02-08 01:31:15,12:00,2,,Vegan
RB026358,13294,Skyline Lounge,2025-04-01 14:30:57,18:00,5,Wheelchair accessible table needed; Private booth; Halal meal options,Vegetarian
RB026359,42685,Blue Horizon Main,2024-10-22 06:42:30,18:00,3,Birthday celebration - cake arranged; Chef's tasting menu requested,Vegetarian
RB026360,44908,Ocean View Grill,2025-05-11 14:34:23,12:00,4,Halal meal options; Quiet corner table,Vegetarian
RB026361,11198,Ocean View Grill,2024-11-16 10:10:17,16:00,4,Halal meal options,Halal
RB026362,9815,Ocean View Grill,2025-11-04 23:44:09,18:00,5,Special wine to be decanted; Private booth,Vegan
RB026363,20049,Blue Horizon Main,2024-09-21 15:15:56,19:00,4,Early arrival for cocktails; Extra space for medical equipment; Vegetarian menu options,None
RB026364,175,Blue Horizon Main,2025-04-29 03:23:15,21:00,8,Family reunion dinner; Wine pairing recommendations needed,Vegan
RB026365,30535,Skyline Lounge,2025-02-21 09:07:46,18:00,6,Custom menu tasting; Easy access seating required,Vegan
RB026366,35663,Ocean View Grill,2024-04-22 17:38:50,21:00,4,High chair required; Early arrival for cocktails; Outdoor seating,None
RB026367,671,Skyline Lounge,2025-06-04 23:14:59,21:00,3,Extra space for medical equipment,Vegan
RB026368,38014,Ocean View Grill,2024-04-17 02:11:36,11:00,3,Nut-free preparation required; Extra space for medical equipment,Gluten-free
RB026369,12605,Ocean View Grill,2025-10-13 08:58:53,11:00,8,Romantic dinner setup requested; Dairy-free alternatives needed; High chair required,Vegan
RB026370,13666,Sunset Restaurant,2024-04-22 05:11:44,22:00,5,Shellfish allergy - strict preparation required; Business dinner - discrete service requested,Halal
RB026371,13833,Skyline Lounge,2025-04-20 21:16:43,19:00,6,Custom menu tasting; Anniversary celebration - special dessert requested; Private booth,Vegetarian
RB026372,32837,Ocean View Grill,2025-01-11 20:54:28,16:00,2,Gluten-free options required,Vegetarian
RB026373,7207,Blue Horizon Main,2024-03-27 13:03:30,12:00,2,Bar seating; Easy access seating required,Gluten-free
RB026374,21919,Skyline Lounge,2025-12-21 19:18:38,17:00,6,Private booth; Wheelchair accessible table needed; Special wine to be decanted,Vegan
RB026375,16467,Ocean View Grill,2024-07-07 21:38:04,12:00,3,Gluten-free options required; Family reunion dinner; Private booth,Halal
RB026376,2458,Skyline Lounge,2025-09-15 04:25:33,17:00,2,Dairy-free alternatives needed; Wheelchair accessible table needed,Vegan
RB026377,32961,Skyline Lounge,2024-01-16 09:28:51,21:00,2,Wine pairing recommendations needed,Halal
RB026378,33939,Skyline Lounge,2024-10-25 06:23:58,21:00,3,Vegan menu options; Family reunion dinner; Private booth,Vegetarian
RB026379,35850,Ocean View Grill,2024-04-29 10:14:45,14:00,4,Family reunion dinner; Chef's tasting menu requested; Private booth,Gluten-free
RB026380,12319,Blue Horizon Main,2025-08-28 22:06:55,12:00,7,Private booth; Family reunion dinner; High chair required,Vegan
RB026381,42639,Blue Horizon Main,2025-08-23 02:19:05,20:00,3,Vegan menu options; Romantic dinner setup requested; Sommelier assistance requested,Gluten-free
RB026382,22467,Skyline Lounge,2025-12-06 00:00:26,14:00,7,Chef's tasting menu requested; High chair required; Near the fireplace,Vegan
RB026383,21297,Skyline Lounge,2025-03-04 23:03:28,17:00,8,Wine pairing recommendations needed; Nut-free preparation required; Near the fireplace,Gluten-free
RB026384,6762,Blue Horizon Main,2025-08-22 06:40:09,22:00,7,Family reunion dinner; Halal meal options,Halal
RB026385,49551,Blue Horizon Main,2024-04-17 16:34:47,17:00,8,Vegetarian menu options; Business dinner - discrete service requested,Vegan
RB026386,36510,Skyline Lounge,2024-06-11 19:21:38,16:00,3,Window table with ocean view,Gluten-free
RB026387,13763,Ocean View Grill,2025-12-12 17:39:35,14:00,1,Wheelchair accessible table needed; Gluten-free options required,Gluten-free
RB026388,48400,Ocean View Grill,2024-08-05 02:32:22,20:00,1,Bar seating; Sommelier assistance requested,Vegetarian
RB026389,40147,Skyline Lounge,2025-10-14 17:40:00,19:00,8,Vegetarian menu options; Easy access seating required; Sommelier assistance requested,Vegetarian
RB026390,3219,Blue Horizon Main,2024-01-18 11:24:27,15:00,6,High chair required; Kosher meal options; Window table with ocean view; Special wine to be decanted,None
RB026391,47133,Sunset Restaurant,2024-06-17 18:46:45,11:00,2,,Vegetarian
RB026392,9307,Skyline Lounge,2024-05-26 20:12:59,11:00,6,Chef's tasting menu requested; Gluten-free options required,None
RB026393,3972,Skyline Lounge,2025-12-29 23:32:50,21:00,4,Vegetarian menu options; Easy access seating required,Gluten-free
RB026394,14398,Skyline Lounge,2025-05-22 05:17:39,18:00,5,Easy access seating required; Wine pairing recommendations needed,None
RB026395,48804,Ocean View Grill,2024-03-13 08:02:11,15:00,6,Kosher meal options; High chair required; Family reunion dinner; Bar seating,Vegan
RB026396,36649,Blue Horizon Main,2024-04-08 07:56:35,18:00,4,Gluten-free options required,Gluten-free
RB026397,43180,Skyline Lounge,2026-01-03 23:53:39,17:00,6,Window table with ocean view; Wheelchair accessible table needed; Early arrival for cocktails,None
RB026398,27955,Skyline Lounge,2024-04-04 04:50:49,13:00,3,Shellfish allergy - strict preparation required; Bar seating,None
RB026399,28920,Ocean View Grill,2024-09-12 20:01:40,19:00,8,Easy access seating required; Wine pairing recommendations needed,Vegan
RB026400,23375,Blue Horizon Main,2024-10-09 14:05:19,16:00,4,Halal meal options; Window table with ocean view,Vegan
RB026401,23958,Skyline Lounge,2024-02-27 15:16:58,16:00,1,Early arrival for cocktails; Kosher meal options,None
RB026402,24036,Sunset Restaurant,2024-12-12 02:54:32,20:00,4,Shellfish allergy - strict preparation required,Vegetarian
RB026403,13072,Ocean View Grill,2024-08-26 14:43:48,20:00,4,Sommelier assistance requested; Wheelchair accessible table needed,Halal
RB026404,49109,Blue Horizon Main,2024-11-10 11:27:35,22:00,2,,Halal
RB026405,18945,Ocean View Grill,2024-12-02 17:26:38,22:00,1,,Gluten-free
RB026406,33000,Sunset Restaurant,2024-01-19 08:20:19,14:00,7,High chair required; Dairy-free alternatives needed; Special wine to be decanted,Vegan
RB026407,45548,Sunset Restaurant,2024-03-21 23:53:10,21:00,8,Family reunion dinner; Outdoor seating,Halal
RB026408,28262,Ocean View Grill,2024-11-10 00:43:14,16:00,4,Booster seat needed; Dairy-free alternatives needed,Vegan
RB026409,45848,Ocean View Grill,2025-10-24 14:19:23,19:00,2,Gluten-free options required; Wheelchair accessible table needed,Vegan
RB026410,19774,Skyline Lounge,2025-02-11 05:05:05,22:00,5,Romantic dinner setup requested; Window table with ocean view,None
RB026411,11943,Skyline Lounge,2025-11-14 02:07:54,11:00,4,Nut-free preparation required; Easy access seating required,Vegetarian
RB026412,6401,Sunset Restaurant,2024-03-12 12:21:32,12:00,8,Sommelier assistance requested; Bar seating; Kosher meal options; High chair required,Vegetarian
RB026413,17000,Sunset Restaurant,2025-01-31 01:44:33,16:00,1,Near the fireplace,None
RB026414,16151,Ocean View Grill,2025-07-06 18:27:20,22:00,2,Anniversary celebration - special dessert requested,Vegetarian
RB026415,14519,Skyline Lounge,2024-09-09 11:27:59,22:00,7,Booster seat needed; Quiet corner table; Birthday celebration - cake arranged,None
RB026416,46510,Skyline Lounge,2025-01-17 20:15:37,14:00,1,,None
RB026417,2267,Ocean View Grill,2024-08-17 06:57:50,18:00,7,Bar seating; Vegan menu options; Booster seat needed,Vegan
RB026418,44317,Skyline Lounge,2024-03-26 11:20:04,20:00,4,Dairy-free alternatives needed; Bar seating; Wheelchair accessible table needed,Vegan
RB026419,28396,Blue Horizon Main,2025-03-25 17:23:51,17:00,3,Nut-free preparation required,Vegetarian
RB026420,16308,Blue Horizon Main,2025-09-30 11:04:35,15:00,5,Quiet corner table; Chef's tasting menu requested,None
RB026421,10130,Skyline Lounge,2024-11-16 16:27:04,20:00,1,,Halal
RB026422,2842,Ocean View Grill,2024-02-19 13:26:45,16:00,3,Quiet corner table; Extra space for medical equipment; Sommelier assistance requested,Vegan
RB026423,4392,Ocean View Grill,2025-09-03 19:38:03,22:00,5,Business dinner - discrete service requested,Gluten-free
RB026424,16389,Blue Horizon Main,2024-12-08 11:38:35,18:00,6,Easy access seating required; Nut-free preparation required,Vegan
RB026425,16133,Sunset Restaurant,2025-04-16 10:30:58,15:00,7,Outdoor seating; Extra space for medical equipment; Anniversary celebration - special dessert requested,None
RB026426,9372,Ocean View Grill,2025-03-19 18:42:57,16:00,6,Anniversary celebration - special dessert requested; Wheelchair accessible table needed; Outdoor seating,Gluten-free
RB026427,48049,Blue Horizon Main,2025-11-22 18:33:40,11:00,3,Booster seat needed; Bar seating,Vegetarian
RB026428,37128,Sunset Restaurant,2024-03-25 17:26:56,11:00,7,Sommelier assistance requested; Easy access seating required; Anniversary celebration - special dessert requested,Vegetarian
RB026429,42131,Sunset Restaurant,2024-04-28 00:27:19,16:00,1,,Halal
RB026430,47838,Ocean View Grill,2025-07-02 23:01:23,18:00,7,Private booth; Early arrival for cocktails,Vegan
RB026431,46827,Skyline Lounge,2025-03-18 08:10:30,22:00,5,Romantic dinner setup requested; Easy access seating required,None
RB026432,19200,Blue Horizon Main,2025-08-24 03:59:54,18:00,5,Sommelier assistance requested; Birthday celebration - cake arranged,None
RB026433,17539,Blue Horizon Main,2024-09-21 20:53:12,14:00,3,High chair required,Vegetarian
RB026434,27307,Sunset Restaurant,2024-10-20 22:35:38,19:00,1,,Halal
RB026435,1484,Sunset Restaurant,2024-07-17 00:40:11,17:00,1,Sommelier assistance requested,Halal
RB026436,16060,Sunset Restaurant,2024-05-13 15:27:23,13:00,3,Dairy-free alternatives needed,Vegetarian
RB026437,8722,Blue Horizon Main,2025-08-22 04:10:56,14:00,1,Private booth; Romantic dinner setup requested,None
RB026438,47544,Sunset Restaurant,2025-09-04 21:05:49,22:00,7,Quiet corner table; Extra space for medical equipment,Vegetarian
RB026439,10396,Skyline Lounge,2024-03-07 14:30:25,19:00,8,Business dinner - discrete service requested; Halal meal options; Booster seat needed,None
RB026440,45039,Sunset Restaurant,2026-01-02 07:33:47,13:00,1,Sommelier assistance requested; Anniversary celebration - special dessert requested,Gluten-free
RB026441,48181,Ocean View Grill,2025-05-14 19:50:04,16:00,1,Bar seating,Vegan
RB026442,26302,Sunset Restaurant,2024-02-06 04:35:43,16:00,5,Extra space for medical equipment; Kosher meal options,None
RB026443,7242,Sunset Restaurant,2024-07-14 13:25:37,13:00,5,Nut-free preparation required; High chair required; Custom menu tasting,Vegan
RB026444,8365,Sunset Restaurant,2024-05-08 01:43:55,18:00,7,Halal meal options; Anniversary celebration - special dessert requested; Bar seating,None
RB026445,44666,Skyline Lounge,2025-09-26 21:45:00,17:00,4,Near the fireplace; Sommelier assistance requested; Kosher meal options,Vegetarian
RB026446,27802,Blue Horizon Main,2024-06-02 19:57:48,16:00,7,High chair required; Window table with ocean view,None
RB026447,31783,Skyline Lounge,2024-03-25 09:10:56,11:00,7,Private booth; Business dinner - discrete service requested; Kosher meal options; Special wine to be decanted,Vegetarian
RB026448,36206,Skyline Lounge,2025-01-29 15:33:55,16:00,1,,Gluten-free
RB026449,30272,Blue Horizon Main,2024-11-16 03:27:54,11:00,5,Outdoor seating; Easy access seating required; Gluten-free options required,Vegetarian
RB026450,17021,Sunset Restaurant,2024-09-04 01:49:24,17:00,3,Easy access seating required,None
RB026451,7305,Skyline Lounge,2025-09-27 21:00:05,22:00,5,Nut-free preparation required; Near the fireplace; Easy access seating required,Halal
RB026452,25176,Skyline Lounge,2025-09-28 22:33:09,15:00,2,Chef's tasting menu requested; Window table with ocean view,Gluten-free
RB026453,5953,Sunset Restaurant,2024-12-22 01:07:03,12:00,3,Private booth; Extra space for medical equipment; Halal meal options,Vegetarian
RB026454,367,Skyline Lounge,2025-11-30 19:48:47,21:00,8,Easy access seating required; Private booth; Early arrival for cocktails; Birthday celebration - cake arranged,None
RB026455,10722,Blue Horizon Main,2024-07-07 15:07:37,20:00,3,Outdoor seating; Dairy-free alternatives needed,None
RB026456,45243,Sunset Restaurant,2025-01-12 15:59:39,19:00,8,Gluten-free options required; Early arrival for cocktails; Quiet corner table,Vegan
RB026457,7651,Blue Horizon Main,2024-02-03 00:52:10,13:00,1,Booster seat needed; Dairy-free alternatives needed,Halal
RB026458,44354,Blue Horizon Main,2024-07-18 11:19:08,20:00,3,Nut-free preparation required; Business dinner - discrete service requested,None
RB026459,14727,Skyline Lounge,2025-01-28 08:54:31,13:00,6,Sommelier assistance requested; Birthday celebration - cake arranged; Dairy-free alternatives needed,Vegetarian
RB026460,4334,Sunset Restaurant,2025-08-21 05:53:07,15:00,5,Chef's tasting menu requested; High chair required; Shellfish allergy - strict preparation required,Halal
RB026461,10683,Sunset Restaurant,2025-10-20 20:58:53,22:00,1,Booster seat needed,Halal
RB026462,38789,Ocean View Grill,2024-11-23 16:27:01,11:00,7,Romantic dinner setup requested; Easy access seating required; Halal meal options; Early arrival for cocktails,Halal
RB026463,42788,Ocean View Grill,2024-08-25 13:21:15,17:00,1,Gluten-free options required; Bar seating,Vegan
RB026464,30349,Sunset Restaurant,2024-12-09 16:12:27,22:00,1,Chef's tasting menu requested; Romantic dinner setup requested,Gluten-free
RB026465,5356,Sunset Restaurant,2025-02-25 05:49:39,17:00,7,Outdoor seating; Anniversary celebration - special dessert requested; Nut-free preparation required; Easy access seating required,None
RB026466,46283,Sunset Restaurant,2025-01-12 21:50:25,17:00,5,Wheelchair accessible table needed; Custom menu tasting,Vegan
RB026467,22379,Skyline Lounge,2025-06-10 16:39:05,21:00,7,Special wine to be decanted; Vegan menu options; Window table with ocean view; Anniversary celebration - special dessert requested,None
RB026468,39787,Ocean View Grill,2025-11-19 14:43:49,21:00,6,Outdoor seating; Nut-free preparation required,Vegan
RB026469,5563,Ocean View Grill,2024-01-17 10:03:48,16:00,1,,Gluten-free
RB026470,5596,Blue Horizon Main,2025-03-18 10:12:29,20:00,6,Private booth; Custom menu tasting,Gluten-free
RB026471,33632,Skyline Lounge,2025-06-05 12:35:45,17:00,7,Window table with ocean view; Wheelchair accessible table needed; Romantic dinner setup requested,None
RB026472,5217,Skyline Lounge,2025-05-03 11:45:02,14:00,5,Vegetarian menu options; Sommelier assistance requested,Gluten-free
RB026473,35817,Ocean View Grill,2024-04-24 17:15:36,21:00,4,Custom menu tasting; Dairy-free alternatives needed,Halal
RB026474,38825,Skyline Lounge,2024-09-19 13:25:54,19:00,6,Extra space for medical equipment; Vegan menu options; Chef's tasting menu requested; Anniversary celebration - special dessert requested,Vegan
RB026475,10662,Ocean View Grill,2024-06-03 05:39:52,18:00,3,Anniversary celebration - special dessert requested; Easy access seating required; Halal meal options,Halal
RB026476,3638,Blue Horizon Main,2025-05-08 19:52:44,21:00,6,Business dinner - discrete service requested; Nut-free preparation required; Window table with ocean view,Vegan
RB026477,6790,Blue Horizon Main,2025-08-06 21:00:53,18:00,2,,Gluten-free
RB026478,47838,Ocean View Grill,2025-01-07 13:10:03,21:00,7,Early arrival for cocktails; Outdoor seating; Shellfish allergy - strict preparation required; Booster seat needed,Halal
RB026479,29727,Skyline Lounge,2024-09-10 23:50:26,15:00,2,,Gluten-free
RB026480,24476,Ocean View Grill,2024-09-06 23:17:02,18:00,3,Near the fireplace,None
RB026481,3838,Ocean View Grill,2024-10-19 14:05:47,11:00,7,Window table with ocean view; Romantic dinner setup requested; Extra space for medical equipment,Gluten-free
RB026482,49881,Blue Horizon Main,2024-10-19 20:28:23,11:00,1,Engagement celebration; Vegan menu options,Vegetarian
RB026483,29479,Ocean View Grill,2025-06-08 08:53:01,15:00,8,Shellfish allergy - strict preparation required; Chef's tasting menu requested,None
RB026484,43752,Ocean View Grill,2024-05-25 00:50:05,19:00,8,Chef's tasting menu requested; Extra space for medical equipment; Nut-free preparation required; Business dinner - discrete service requested,Gluten-free
RB026485,24101,Ocean View Grill,2024-02-22 15:22:10,11:00,3,High chair required; Sommelier assistance requested,Gluten-free
RB026486,41416,Ocean View Grill,2024-09-18 13:19:17,14:00,3,Engagement celebration,Vegetarian
RB026487,41350,Blue Horizon Main,2025-07-31 20:13:24,17:00,4,Quiet corner table,Vegetarian
RB026488,20262,Skyline Lounge,2024-06-08 20:05:16,13:00,2,Anniversary celebration - special dessert requested; Vegan menu options,None
RB026489,48382,Ocean View Grill,2024-02-25 13:07:37,20:00,8,Private booth; Wheelchair accessible table needed,Vegan
RB026490,44213,Sunset Restaurant,2025-04-23 05:45:57,12:00,1,Near the fireplace; Nut-free preparation required,Halal
RB026491,10963,Skyline Lounge,2025-08-06 15:27:19,14:00,2,Sommelier assistance requested,Gluten-free
RB026492,35944,Sunset Restaurant,2024-05-16 19:30:42,20:00,2,Family reunion dinner,Halal
RB026493,29987,Ocean View Grill,2025-09-01 01:17:47,14:00,8,Halal meal options; Extra space for medical equipment; Chef's tasting menu requested,Halal
RB026494,13997,Skyline Lounge,2024-04-17 05:31:06,18:00,7,Custom menu tasting; Vegan menu options,Gluten-free
RB026495,47312,Ocean View Grill,2025-03-10 19:11:16,16:00,1,Bar seating; Extra space for medical equipment,Halal
RB026496,4574,Blue Horizon Main,2025-02-10 13:47:41,17:00,2,Quiet corner table,Halal
RB026497,42103,Sunset Restaurant,2024-05-17 03:51:25,19:00,7,Family reunion dinner; Special wine to be decanted; Shellfish allergy - strict preparation required,Halal
RB026498,45821,Sunset Restaurant,2025-01-27 03:12:40,21:00,3,Birthday celebration - cake arranged; Gluten-free options required,None
RB026499,30342,Sunset Restaurant,2025-10-30 23:54:09,18:00,5,Early arrival for cocktails; Quiet corner table,Vegan
RB026500,31148,Sunset Restaurant,2024-03-12 11:39:54,22:00,7,Easy access seating required; Custom menu tasting; Vegetarian menu options; Romantic dinner setup requested,Gluten-free
RB026501,6169,Sunset Restaurant,2024-02-08 12:52:03,14:00,4,Private booth,None
RB026502,15949,Ocean View Grill,2024-03-03 02:05:19,15:00,1,Family reunion dinner,Vegan
RB026503,10064,Sunset Restaurant,2025-09-12 10:43:32,11:00,3,Shellfish allergy - strict preparation required; Near the fireplace; Wheelchair accessible table needed,Vegetarian
RB026504,26684,Sunset Restaurant,2024-01-29 21:39:11,17:00,1,Booster seat needed; Private booth,Vegan
RB026505,19601,Skyline Lounge,2024-04-07 00:41:25,13:00,4,Extra space for medical equipment; Dairy-free alternatives needed,None
RB026506,30865,Blue Horizon Main,2025-07-05 23:04:33,19:00,7,Early arrival for cocktails; Shellfish allergy - strict preparation required; Anniversary celebration - special dessert requested,Gluten-free
RB026507,33651,Blue Horizon Main,2025-02-01 03:44:26,18:00,2,,None
RB026508,39092,Sunset Restaurant,2024-02-15 20:28:03,22:00,1,Engagement celebration; Special wine to be decanted,None
RB026509,24289,Sunset Restaurant,2024-02-04 08:09:54,21:00,1,,Gluten-free
RB026510,23623,Blue Horizon Main,2024-10-29 13:21:25,14:00,7,Bar seating; Business dinner - discrete service requested; Early arrival for cocktails; Booster seat needed,Gluten-free
RB026511,34278,Blue Horizon Main,2024-01-25 10:03:20,15:00,6,Bar seating; Nut-free preparation required; Wheelchair accessible table needed; Romantic dinner setup requested,Vegetarian
RB026512,13750,Sunset Restaurant,2025-11-09 20:13:10,22:00,8,Family reunion dinner; Chef's tasting menu requested,None
RB026513,43682,Blue Horizon Main,2025-09-20 03:15:27,20:00,1,Private booth; Vegetarian menu options,Gluten-free
RB026514,12036,Skyline Lounge,2024-10-13 22:59:16,21:00,8,Custom menu tasting; Extra space for medical equipment,Gluten-free
RB026515,44298,Blue Horizon Main,2024-07-03 00:01:49,14:00,2,Bar seating,None
RB026516,20599,Sunset Restaurant,2025-02-07 10:57:38,19:00,6,High chair required; Bar seating,None
RB026517,4024,Blue Horizon Main,2025-04-08 12:03:02,11:00,8,Bar seating; Special wine to be decanted; Anniversary celebration - special dessert requested; Gluten-free options required,None
RB026518,34186,Ocean View Grill,2024-01-23 22:56:16,14:00,1,Easy access seating required; Early arrival for cocktails,Halal
RB026519,45497,Ocean View Grill,2025-10-04 17:05:04,15:00,3,Booster seat needed; Kosher meal options; Engagement celebration,Gluten-free
RB026520,17683,Blue Horizon Main,2024-12-09 12:01:03,15:00,7,Gluten-free options required; Early arrival for cocktails; Engagement celebration,Halal
RB026521,36080,Sunset Restaurant,2024-09-11 11:44:01,11:00,6,Vegetarian menu options; Chef's tasting menu requested; Business dinner - discrete service requested; Bar seating,Gluten-free
RB026522,6920,Ocean View Grill,2025-10-18 09:23:39,21:00,6,Extra space for medical equipment; Anniversary celebration - special dessert requested,Vegan
RB026523,10137,Skyline Lounge,2025-05-10 06:19:16,15:00,5,Engagement celebration; Quiet corner table,Vegetarian
RB026524,4050,Skyline Lounge,2025-03-17 21:11:47,17:00,1,Easy access seating required,Vegetarian
RB026525,37832,Sunset Restaurant,2025-09-14 04:11:43,15:00,4,Vegan menu options; Custom menu tasting; Engagement celebration,Vegan
RB026526,41082,Blue Horizon Main,2026-01-03 03:05:32,16:00,6,Family reunion dinner; Special wine to be decanted,Vegan
RB026527,16221,Blue Horizon Main,2024-01-08 02:56:02,14:00,6,Booster seat needed; Near the fireplace,Halal
RB026528,28574,Blue Horizon Main,2024-05-02 14:35:32,21:00,7,Vegan menu options; Business dinner - discrete service requested; Extra space for medical equipment; Sommelier assistance requested,Halal
RB026529,47873,Blue Horizon Main,2025-05-14 04:02:26,20:00,6,Extra space for medical equipment; Halal meal options; Wine pairing recommendations needed; Engagement celebration,Gluten-free
RB026530,28805,Sunset Restaurant,2025-03-13 00:34:18,22:00,8,Near the fireplace; Early arrival for cocktails; Anniversary celebration - special dessert requested,Vegetarian
RB026531,30514,Skyline Lounge,2025-05-19 03:15:31,12:00,5,Sommelier assistance requested; Birthday celebration - cake arranged,Gluten-free
RB026532,12015,Skyline Lounge,2025-11-04 11:36:15,20:00,3,Dairy-free alternatives needed; Birthday celebration - cake arranged; Custom menu tasting,Gluten-free
RB026533,28138,Skyline Lounge,2025-10-14 01:01:22,18:00,2,Window table with ocean view; Wine pairing recommendations needed,Halal
