room_id,room_number,date,status,price,max_occupancy
RM000322,1122,2025-11-21,Booked,,3
RM000322,1122,2025-11-22,Booked,,3
RM000322,1122,2025-11-23,Booked,,3
RM000322,1122,2025-11-24,Booked,,3
RM000322,1122,2025-11-25,Booked,,3
RM000322,1122,2025-11-26,Booked,,3
RM000322,1122,2025-11-27,Available,510.65,3
RM000322,1122,2025-11-28,Available,472.57,3
RM000322,1122,2025-11-29,Maintenance,,3
RM000322,1122,2025-11-30,Available,646.38,3
RM000322,1122,2025-12-01,Available,653.55,3
RM000322,1122,2025-12-02,Available,689.17,3
RM000322,1122,2025-12-03,Available,659.21,3
RM000322,1122,2025-12-04,Available,737.15,3
RM000322,1122,2025-12-05,Available,737.64,3
RM000322,1122,2025-12-06,Available,750.0,3
RM000322,1122,2025-12-07,Available,750.0,3
RM000322,1122,2025-12-08,Available,719.13,3
RM000322,1122,2025-12-09,Available,708.62,3
RM000322,1122,2025-12-10,Available,715.66,3
RM000322,1122,2025-12-11,Available,660.93,3
RM000322,1122,2025-12-12,Booked,,3
RM000322,1122,2025-12-13,Booked,,3
RM000322,1122,2025-12-14,Booked,,3
RM000322,1122,2025-12-15,Booked,,3
RM000322,1122,2025-12-16,Booked,,3
RM000322,1122,2025-12-17,Available,726.36,3
RM000322,1122,2025-12-18,Available,678.72,3
RM000322,1122,2025-12-19,Available,750.0,3
RM000322,1122,2025-12-20,Available,750.0,3
RM000322,1122,2025-12-21,Available,750.0,3
RM000322,1122,2025-12-22,Available,698.84,3
RM000322,1122,2025-12-23,Available,724.63,3
RM000322,1122,2025-12-24,Available,679.87,3
RM000322,1122,2025-12-25,Available,727.38,3
RM000322,1122,2025-12-26,Available,648.03,3
RM000322,1122,2025-12-27,Available,750.0,3
RM000322,1122,2025-12-28,Available,750.0,3
RM000322,1122,2025-12-29,Available,731.52,3
RM000322,1122,2025-12-30,Available,718.68,3
RM000322,1122,2025-12-31,Available,719.11,3
RM000322,1122,2026-01-01,Available,706.72,3
RM000322,1122,2026-01-02,Available,681.59,3
RM000322,1122,2026-01-03,Available,750.0,3
RM000323,1123,2025-01-04,Booked,,3
RM000323,1123,2025-01-05,Booked,,3
RM000323,1123,2025-01-06,Booked,,3
RM000323,1123,2025-01-07,Booked,,3
RM000323,1123,2025-01-08,Booked,,3
RM000323,1123,2025-01-09,Booked,,3
RM000323,1123,2025-01-10,Booked,,3
RM000323,1123,2025-01-11,Booked,,3
RM000323,1123,2025-01-12,Booked,,3
RM000323,1123,2025-01-13,Booked,,3
RM000323,1123,2025-01-14,Booked,,3
RM000323,1123,2025-01-15,Booked,,3
RM000323,1123,2025-01-16,Booked,,3
RM000323,1123,2025-01-17,Booked,,3
RM000323,1123,2025-01-18,Booked,,3
RM000323,1123,2025-01-19,Booked,,3
RM000323,1123,2025-01-20,Booked,,3
RM000323,1123,2025-01-21,Booked,,3
RM000323,1123,2025-01-22,Booked,,3
RM000323,1123,2025-01-23,Booked,,3
RM000323,1123,2025-01-24,Booked,,3
RM000323,1123,2025-01-25,Booked,,3
RM000323,1123,2025-01-26,Booked,,3
RM000323,1123,2025-01-27,Booked,,3
RM000323,1123,2025-01-28,Available,670.21,3
RM000323,1123,2025-01-29,Available,683.35,3
RM000323,1123,2025-01-30,Available,719.28,3
RM000323,1123,2025-01-31,Booked,,3
RM000323,1123,2025-02-01,Booked,,3
RM000323,1123,2025-02-02,Booked,,3
RM000323,1123,2025-02-03,Booked,,3
RM000323,1123,2025-02-04,Booked,,3
RM000323,1123,2025-02-05,Booked,,3
RM000323,1123,2025-02-06,Booked,,3
RM000323,1123,2025-02-07,Booked,,3
RM000323,1123,2025-02-08,Booked,,3
RM000323,1123,2025-02-09,Booked,,3
RM000323,1123,2025-02-10,Booked,,3
RM000323,1123,2025-02-11,Booked,,3
RM000323,1123,2025-02-12,Booked,,3
RM000323,1123,2025-02-13,Booked,,3
RM000323,1123,2025-02-14,Booked,,3
RM000323,1123,2025-02-15,Booked,,3
RM000323,1123,2025-02-16,Booked,,3
RM000323,1123,2025-02-17,Available,517.28,3
RM000323,1123,2025-02-18,Available,478.52,3
RM000323,1123,2025-02-19,Available,460.02,3
RM000323,1123,2025-02-20,Available,534.7,3
RM000323,1123,2025-02-21,Available,494.54,3
RM000323,1123,2025-02-22,Available,568.98,3
RM000323,1123,2025-02-23,Booked,,3
RM000323,1123,2025-02-24,Booked,,3
RM000323,1123,2025-02-25,Booked,,3
RM000323,1123,2025-02-26,Booked,,3
RM000323,1123,2025-02-27,Booked,,3
RM000323,1123,2025-02-28,Booked,,3
RM000323,1123,2025-03-01,Booked,,3
RM000323,1123,2025-03-02,Booked,,3
RM000323,1123,2025-03-03,Booked,,3
RM000323,1123,2025-03-04,Booked,,3
RM000323,1123,2025-03-05,Booked,,3
RM000323,1123,2025-03-06,Booked,,3
RM000323,1123,2025-03-07,Booked,,3
RM000323,1123,2025-03-08,Booked,,3
RM000323,1123,2025-03-09,Booked,,3
RM000323,1123,2025-03-10,Booked,,3
RM000323,1123,2025-03-11,Booked,,3
RM000323,1123,2025-03-12,Booked,,3
RM000323,1123,2025-03-13,Booked,,3
RM000323,1123,2025-03-14,Booked,,3
RM000323,1123,2025-03-15,Booked,,3
RM000323,1123,2025-03-16,Booked,,3
RM000323,1123,2025-03-17,Booked,,3
RM000323,1123,2025-03-18,Available,458.49,3
RM000323,1123,2025-03-19,Booked,,3
RM000323,1123,2025-03-20,Booked,,3
RM000323,1123,2025-03-21,Booked,,3
RM000323,1123,2025-03-22,Booked,,3
RM000323,1123,2025-03-23,Booked,,3
RM000323,1123,2025-03-24,Booked,,3
RM000323,1123,2025-03-25,Booked,,3
RM000323,1123,2025-03-26,Booked,,3
RM000323,1123,2025-03-27,Booked,,3
RM000323,1123,2025-03-28,Booked,,3
RM000323,1123,2025-03-29,Booked,,3
RM000323,1123,2025-03-30,Booked,,3
RM000323,1123,2025-03-31,Booked,,3
RM000323,1123,2025-04-01,Booked,,3
RM000323,1123,2025-04-02,Booked,,3
RM000323,1123,2025-04-03,Booked,,3
RM000323,1123,2025-04-04,Booked,,3
RM000323,1123,2025-04-05,Booked,,3
RM000323,1123,2025-04-06,Booked,,3
RM000323,1123,2025-04-07,Booked,,3
RM000323,1123,2025-04-08,Booked,,3
RM000323,1123,2025-04-09,Booked,,3
RM000323,1123,2025-04-10,Booked,,3
RM000323,1123,2025-04-11,Booked,,3
RM000323,1123,2025-04-12,Booked,,3
RM000323,1123,2025-04-13,Booked,,3
RM000323,1123,2025-04-14,Booked,,3
RM000323,1123,2025-04-15,Available,451.08,3
RM000323,1123,2025-04-16,Available,458.95,3
RM000323,1123,2025-04-17,Available,520.3,3
RM000323,1123,2025-04-18,Available,540.89,3
RM000323,1123,2025-04-19,Available,553.28,3
RM000323,1123,2025-04-20,Available,566.11,3
RM000323,1123,2025-04-21,Available,530.59,3
RM000323,1123,2025-04-22,Available,460.54,3
RM000323,1123,2025-04-23,Available,500.71,3
RM000323,1123,2025-04-24,Available,468.03,3
RM000323,1123,2025-04-25,Available,476.38,3
RM000323,1123,2025-04-26,Available,606.87,3
RM000323,1123,2025-04-27,Available,610.4,3
RM000323,1123,2025-04-28,Available,471.38,3
RM000323,1123,2025-04-29,Available,529.32,3
RM000323,1123,2025-04-30,Available,474.07,3
RM000323,1123,2025-05-01,Booked,,3
RM000323,1123,2025-05-02,Available,483.94,3
RM000323,1123,2025-05-03,Available,641.14,3
RM000323,1123,2025-05-04,Available,617.43,3
RM000323,1123,2025-05-05,Available,462.18,3
RM000323,1123,2025-05-06,Available,525.48,3
RM000323,1123,2025-05-07,Available,526.11,3
RM000323,1123,2025-05-08,Available,475.28,3
RM000323,1123,2025-05-09,Available,541.52,3
RM000323,1123,2025-05-10,Available,557.37,3
RM000323,1123,2025-05-11,Available,631.23,3
RM000323,1123,2025-05-12,Available,512.73,3
RM000323,1123,2025-05-13,Available,545.15,3
RM000323,1123,2025-05-14,Available,485.09,3
RM000323,1123,2025-05-15,Available,535.2,3
RM000323,1123,2025-05-16,Available,539.44,3
RM000323,1123,2025-05-17,Available,652.48,3
RM000323,1123,2025-05-18,Available,548.87,3
RM000323,1123,2025-05-19,Available,510.48,3
RM000323,1123,2025-05-20,Available,478.62,3
RM000323,1123,2025-05-21,Available,526.97,3
RM000323,1123,2025-05-22,Available,457.72,3
RM000323,1123,2025-05-23,Available,538.58,3
RM000323,1123,2025-05-24,Available,613.31,3
RM000323,1123,2025-05-25,Available,603.4,3
RM000323,1123,2025-05-26,Available,468.32,3
RM000323,1123,2025-05-27,Available,539.88,3
RM000323,1123,2025-05-28,Available,472.54,3
RM000323,1123,2025-05-29,Available,491.23,3
RM000323,1123,2025-05-30,Available,465.01,3
RM000323,1123,2025-05-31,Available,542.02,3
RM000323,1123,2025-06-01,Available,708.87,3
RM000323,1123,2025-06-02,Booked,,3
RM000323,1123,2025-06-03,Booked,,3
RM000323,1123,2025-06-04,Booked,,3
RM000323,1123,2025-06-05,Booked,,3
RM000323,1123,2025-06-06,Booked,,3
RM000323,1123,2025-06-07,Booked,,3
RM000323,1123,2025-06-08,Booked,,3
RM000323,1123,2025-06-09,Booked,,3
RM000323,1123,2025-06-10,Booked,,3
RM000323,1123,2025-06-11,Booked,,3
RM000323,1123,2025-06-12,Booked,,3
RM000323,1123,2025-06-13,Booked,,3
RM000323,1123,2025-06-14,Booked,,3
RM000323,1123,2025-06-15,Booked,,3
RM000323,1123,2025-06-16,Booked,,3
RM000323,1123,2025-06-17,Booked,,3
RM000323,1123,2025-06-18,Booked,,3
RM000323,1123,2025-06-19,Booked,,3
RM000323,1123,2025-06-20,Booked,,3
RM000323,1123,2025-06-21,Booked,,3
RM000323,1123,2025-06-22,Booked,,3
RM000323,1123,2025-06-23,Booked,,3
RM000323,1123,2025-06-24,Booked,,3
RM000323,1123,2025-06-25,Booked,,3
RM000323,1123,2025-06-26,Booked,,3
RM000323,1123,2025-06-27,Booked,,3
RM000323,1123,2025-06-28,Booked,,3
RM000323,1123,2025-06-29,Booked,,3
RM000323,1123,2025-06-30,Booked,,3
RM000323,1123,2025-07-01,Booked,,3
RM000323,1123,2025-07-02,Booked,,3
RM000323,1123,2025-07-03,Booked,,3
RM000323,1123,2025-07-04,Booked,,3
RM000323,1123,2025-07-05,Booked,,3
RM000323,1123,2025-07-06,Booked,,3
RM000323,1123,2025-07-07,Booked,,3
RM000323,1123,2025-07-08,Booked,,3
RM000323,1123,2025-07-09,Booked,,3
RM000323,1123,2025-07-10,Booked,,3
RM000323,1123,2025-07-11,Booked,,3
RM000323,1123,2025-07-12,Booked,,3
RM000323,1123,2025-07-13,Booked,,3
RM000323,1123,2025-07-14,Booked,,3
RM000323,1123,2025-07-15,Booked,,3
RM000323,1123,2025-07-16,Booked,,3
RM000323,1123,2025-07-17,Booked,,3
RM000323,1123,2025-07-18,Booked,,3
RM000323,1123,2025-07-19,Booked,,3
RM000323,1123,2025-07-20,Booked,,3
RM000323,1123,2025-07-21,Booked,,3
RM000323,1123,2025-07-22,Booked,,3
RM000323,1123,2025-07-23,Booked,,3
RM000323,1123,2025-07-24,Booked,,3
RM000323,1123,2025-07-25,Booked,,3
RM000323,1123,2025-07-26,Available,750.0,3
RM000323,1123,2025-07-27,Available,720.18,3
RM000323,1123,2025-07-28,Available,625.62,3
RM000323,1123,2025-07-29,Available,616.5,3
RM000323,1123,2025-07-30,Available,665.99,3
RM000323,1123,2025-07-31,Available,669.42,3
RM000323,1123,2025-08-01,Available,630.26,3
RM000323,1123,2025-08-02,Available,711.23,3
RM000323,1123,2025-08-03,Available,750.0,3
RM000323,1123,2025-08-04,Available,637.56,3
RM000323,1123,2025-08-05,Available,664.01,3
RM000323,1123,2025-08-06,Available,679.7,3
RM000323,1123,2025-08-07,Available,712.43,3
RM000323,1123,2025-08-08,Available,688.8,3
RM000323,1123,2025-08-09,Booked,,3
RM000323,1123,2025-08-10,Booked,,3
RM000323,1123,2025-08-11,Booked,,3
RM000323,1123,2025-08-12,Booked,,3
RM000323,1123,2025-08-13,Booked,,3
RM000323,1123,2025-08-14,Booked,,3
RM000323,1123,2025-08-15,Booked,,3
RM000323,1123,2025-08-16,Booked,,3
RM000323,1123,2025-08-17,Booked,,3
RM000323,1123,2025-08-18,Booked,,3
RM000323,1123,2025-08-19,Booked,,3
RM000323,1123,2025-08-20,Booked,,3
RM000323,1123,2025-08-21,Booked,,3
RM000323,1123,2025-08-22,Booked,,3
RM000323,1123,2025-08-23,Booked,,3
RM000323,1123,2025-08-24,Booked,,3
RM000323,1123,2025-08-25,Booked,,3
RM000323,1123,2025-08-26,Booked,,3
RM000323,1123,2025-08-27,Booked,,3
RM000323,1123,2025-08-28,Booked,,3
RM000323,1123,2025-08-29,Available,697.97,3
RM000323,1123,2025-08-30,Available,709.95,3
RM000323,1123,2025-08-31,Available,750.0,3
RM000323,1123,2025-09-01,Available,519.68,3
RM000323,1123,2025-09-02,Available,497.81,3
RM000323,1123,2025-09-03,Booked,,3
RM000323,1123,2025-09-04,Booked,,3
RM000323,1123,2025-09-05,Booked,,3
RM000323,1123,2025-09-06,Booked,,3
RM000323,1123,2025-09-07,Booked,,3
RM000323,1123,2025-09-08,Booked,,3
RM000323,1123,2025-09-09,Booked,,3
RM000323,1123,2025-09-10,Booked,,3
RM000323,1123,2025-09-11,Booked,,3
RM000323,1123,2025-09-12,Booked,,3
RM000323,1123,2025-09-13,Booked,,3
RM000323,1123,2025-09-14,Booked,,3
RM000323,1123,2025-09-15,Booked,,3
RM000323,1123,2025-09-16,Available,528.59,3
RM000323,1123,2025-09-17,Available,454.76,3
RM000323,1123,2025-09-18,Available,535.56,3
RM000323,1123,2025-09-19,Available,517.85,3
RM000323,1123,2025-09-20,Available,654.83,3
RM000323,1123,2025-09-21,Available,616.39,3
RM000323,1123,2025-09-22,Available,471.65,3
RM000323,1123,2025-09-23,Available,514.64,3
RM000323,1123,2025-09-24,Available,452.78,3
RM000323,1123,2025-09-25,Available,462.33,3
RM000323,1123,2025-09-26,Available,537.86,3
RM000323,1123,2025-09-27,Available,572.77,3
RM000323,1123,2025-09-28,Available,541.3,3
RM000323,1123,2025-09-29,Available,451.76,3
RM000323,1123,2025-09-30,Available,540.09,3
RM000323,1123,2025-10-01,Booked,,3
RM000323,1123,2025-10-02,Booked,,3
RM000323,1123,2025-10-03,Available,489.63,3
RM000323,1123,2025-10-04,Available,627.16,3
RM000323,1123,2025-10-05,Available,626.51,3
RM000323,1123,2025-10-06,Available,507.96,3
RM000323,1123,2025-10-07,Available,490.53,3
RM000323,1123,2025-10-08,Available,520.74,3
RM000323,1123,2025-10-09,Available,538.4,3
RM000323,1123,2025-10-10,Available,533.44,3
RM000323,1123,2025-10-11,Available,639.13,3
RM000323,1123,2025-10-12,Available,540.12,3
RM000323,1123,2025-10-13,Available,518.65,3
RM000323,1123,2025-10-14,Available,499.11,3
RM000323,1123,2025-10-15,Available,489.69,3
RM000323,1123,2025-10-16,Available,491.14,3
RM000323,1123,2025-10-17,Available,514.77,3
RM000323,1123,2025-10-18,Available,623.02,3
RM000323,1123,2025-10-19,Available,598.11,3
RM000323,1123,2025-10-20,Available,452.87,3
RM000323,1123,2025-10-21,Available,524.19,3
RM000323,1123,2025-10-22,Available,455.7,3
RM000323,1123,2025-10-23,Available,519.5,3
RM000323,1123,2025-10-24,Available,486.23,3
RM000323,1123,2025-10-25,Booked,,3
RM000323,1123,2025-10-26,Booked,,3
RM000323,1123,2025-10-27,Booked,,3
RM000323,1123,2025-10-28,Booked,,3
RM000323,1123,2025-10-29,Booked,,3
RM000323,1123,2025-10-30,Booked,,3
RM000323,1123,2025-10-31,Booked,,3
RM000323,1123,2025-11-01,Booked,,3
RM000323,1123,2025-11-02,Booked,,3
RM000323,1123,2025-11-03,Booked,,3
RM000323,1123,2025-11-04,Booked,,3
RM000323,1123,2025-11-05,Available,503.05,3
RM000323,1123,2025-11-06,Available,453.09,3
RM000323,1123,2025-11-07,Available,537.68,3
RM000323,1123,2025-11-08,Available,657.37,3
RM000323,1123,2025-11-09,Available,599.44,3
RM000323,1123,2025-11-10,Booked,,3
RM000323,1123,2025-11-11,Booked,,3
RM000323,1123,2025-11-12,Booked,,3
RM000323,1123,2025-11-13,Booked,,3
RM000323,1123,2025-11-14,Booked,,3
RM000323,1123,2025-11-15,Booked,,3
RM000323,1123,2025-11-16,Available,652.55,3
RM000323,1123,2025-11-17,Available,511.23,3
RM000323,1123,2025-11-18,Available,518.06,3
RM000323,1123,2025-11-19,Available,532.95,3
RM000323,1123,2025-11-20,Available,498.06,3
RM000323,1123,2025-11-21,Available,469.62,3
RM000323,1123,2025-11-22,Available,602.21,3
RM000323,1123,2025-11-23,Booked,,3
RM000323,1123,2025-11-24,Booked,,3
RM000323,1123,2025-11-25,Booked,,3
RM000323,1123,2025-11-26,Booked,,3
RM000323,1123,2025-11-27,Booked,,3
RM000323,1123,2025-11-28,Booked,,3
RM000323,1123,2025-11-29,Booked,,3
RM000323,1123,2025-11-30,Booked,,3
RM000323,1123,2025-12-01,Booked,,3
RM000323,1123,2025-12-02,Booked,,3
RM000323,1123,2025-12-03,Booked,,3
RM000323,1123,2025-12-04,Booked,,3
RM000323,1123,2025-12-05,Booked,,3
RM000323,1123,2025-12-06,Booked,,3
RM000323,1123,2025-12-07,Booked,,3
RM000323,1123,2025-12-08,Booked,,3
RM000323,1123,2025-12-09,Booked,,3
RM000323,1123,2025-12-10,Booked,,3
RM000323,1123,2025-12-11,Available,713.29,3
RM000323,1123,2025-12-12,Available,706.91,3
RM000323,1123,2025-12-13,Available,750.0,3
RM000323,1123,2025-12-14,Available,750.0,3
RM000323,1123,2025-12-15,Available,665.93,3
RM000323,1123,2025-12-16,Available,668.04,3
RM000323,1123,2025-12-17,Available,672.57,3
RM000323,1123,2025-12-18,Available,739.67,3
RM000323,1123,2025-12-19,Booked,,3
RM000323,1123,2025-12-20,Booked,,3
RM000323,1123,2025-12-21,Booked,,3
RM000323,1123,2025-12-22,Booked,,3
RM000323,1123,2025-12-23,Booked,,3
RM000323,1123,2025-12-24,Booked,,3
RM000323,1123,2025-12-25,Available,745.22,3
RM000323,1123,2025-12-26,Available,750.0,3
RM000323,1123,2025-12-27,Available,750.0,3
RM000323,1123,2025-12-28,Available,750.0,3
RM000323,1123,2025-12-29,Available,695.65,3
RM000323,1123,2025-12-30,Available,646.52,3
RM000323,1123,2025-12-31,Available,659.61,3
RM000323,1123,2026-01-01,Available,710.41,3
RM000323,1123,2026-01-02,Available,748.23,3
RM000323,1123,2026-01-03,Available,750.0,3
RM000324,1124,2025-01-04,Booked,,3
RM000324,1124,2025-01-05,Booked,,3
RM000324,1124,2025-01-06,Booked,,3
RM000324,1124,2025-01-07,Booked,,3
RM000324,1124,2025-01-08,Booked,,3
RM000324,1124,2025-01-09,Booked,,3
RM000324,1124,2025-01-10,Booked,,3
RM000324,1124,2025-01-11,Available,750.0,3
RM000324,1124,2025-01-12,Available,750.0,3
RM000324,1124,2025-01-13,Available,695.29,3
RM000324,1124,2025-01-14,Available,706.96,3
RM000324,1124,2025-01-15,Available,681.75,3
RM000324,1124,2025-01-16,Available,745.82,3
RM000324,1124,2025-01-17,Available,664.62,3
RM000324,1124,2025-01-18,Available,750.0,3
RM000324,1124,2025-01-19,Available,750.0,3
RM000324,1124,2025-01-20,Available,701.63,3
RM000324,1124,2025-01-21,Available,688.67,3
RM000324,1124,2025-01-22,Available,723.75,3
RM000324,1124,2025-01-23,Booked,,3
RM000324,1124,2025-01-24,Booked,,3
RM000324,1124,2025-01-25,Booked,,3
RM000324,1124,2025-01-26,Booked,,3
RM000324,1124,2025-01-27,Booked,,3
RM000324,1124,2025-01-28,Booked,,3
RM000324,1124,2025-01-29,Booked,,3
RM000324,1124,2025-01-30,Booked,,3
RM000324,1124,2025-01-31,Booked,,3
RM000324,1124,2025-02-01,Booked,,3
RM000324,1124,2025-02-02,Available,639.72,3
RM000324,1124,2025-02-03,Available,515.04,3
RM000324,1124,2025-02-04,Available,492.92,3
RM000324,1124,2025-02-05,Booked,,3
RM000324,1124,2025-02-06,Booked,,3
RM000324,1124,2025-02-07,Booked,,3
RM000324,1124,2025-02-08,Booked,,3
RM000324,1124,2025-02-09,Booked,,3
RM000324,1124,2025-02-10,Booked,,3
RM000324,1124,2025-02-11,Booked,,3
RM000324,1124,2025-02-12,Booked,,3
RM000324,1124,2025-02-13,Available,512.35,3
RM000324,1124,2025-02-14,Available,527.85,3
RM000324,1124,2025-02-15,Available,556.04,3
RM000324,1124,2025-02-16,Available,624.39,3
RM000324,1124,2025-02-17,Available,527.69,3
RM000324,1124,2025-02-18,Available,523.05,3
RM000324,1124,2025-02-19,Available,490.37,3
RM000324,1124,2025-02-20,Available,480.56,3
RM000324,1124,2025-02-21,Available,541.97,3
RM000324,1124,2025-02-22,Available,643.53,3
RM000324,1124,2025-02-23,Available,641.28,3
RM000324,1124,2025-02-24,Available,464.24,3
RM000324,1124,2025-02-25,Available,455.7,3
RM000324,1124,2025-02-26,Available,512.31,3
RM000324,1124,2025-02-27,Available,514.66,3
RM000324,1124,2025-02-28,Available,464.41,3
RM000324,1124,2025-03-01,Available,638.72,3
RM000324,1124,2025-03-02,Available,552.68,3
RM000324,1124,2025-03-03,Booked,,3
RM000324,1124,2025-03-04,Booked,,3
RM000324,1124,2025-03-05,Booked,,3
RM000324,1124,2025-03-06,Booked,,3
RM000324,1124,2025-03-07,Booked,,3
RM000324,1124,2025-03-08,Booked,,3
RM000324,1124,2025-03-09,Booked,,3
RM000324,1124,2025-03-10,Booked,,3
RM000324,1124,2025-03-11,Booked,,3
RM000324,1124,2025-03-12,Booked,,3
RM000324,1124,2025-03-13,Booked,,3
RM000324,1124,2025-03-14,Available,527.83,3
RM000324,1124,2025-03-15,Available,571.49,3
RM000324,1124,2025-03-16,Booked,,3
RM000324,1124,2025-03-17,Booked,,3
RM000324,1124,2025-03-18,Booked,,3
RM000324,1124,2025-03-19,Booked,,3
RM000324,1124,2025-03-20,Booked,,3
RM000324,1124,2025-03-21,Booked,,3
RM000324,1124,2025-03-22,Booked,,3
RM000324,1124,2025-03-23,Booked,,3
RM000324,1124,2025-03-24,Booked,,3
RM000324,1124,2025-03-25,Booked,,3
RM000324,1124,2025-03-26,Booked,,3
RM000324,1124,2025-03-27,Booked,,3
RM000324,1124,2025-03-28,Booked,,3
RM000324,1124,2025-03-29,Booked,,3
RM000324,1124,2025-03-30,Booked,,3
RM000324,1124,2025-03-31,Booked,,3
RM000324,1124,2025-04-01,Booked,,3
RM000324,1124,2025-04-02,Booked,,3
RM000324,1124,2025-04-03,Booked,,3
RM000324,1124,2025-04-04,Available,508.87,3
RM000324,1124,2025-04-05,Available,631.5,3
RM000324,1124,2025-04-06,Available,550.98,3
RM000324,1124,2025-04-07,Available,505.42,3
RM000324,1124,2025-04-08,Booked,,3
RM000324,1124,2025-04-09,Available,479.85,3
RM000324,1124,2025-04-10,Available,467.03,3
RM000324,1124,2025-04-11,Available,457.1,3
RM000324,1124,2025-04-12,Available,647.97,3
RM000324,1124,2025-04-13,Booked,,3
RM000324,1124,2025-04-14,Booked,,3
RM000324,1124,2025-04-15,Booked,,3
RM000324,1124,2025-04-16,Booked,,3
RM000324,1124,2025-04-17,Booked,,3
RM000324,1124,2025-04-18,Booked,,3
RM000324,1124,2025-04-19,Booked,,3
RM000324,1124,2025-04-20,Booked,,3
RM000324,1124,2025-04-21,Booked,,3
RM000324,1124,2025-04-22,Booked,,3
RM000324,1124,2025-04-23,Booked,,3
RM000324,1124,2025-04-24,Booked,,3
RM000324,1124,2025-04-25,Booked,,3
RM000324,1124,2025-04-26,Booked,,3
RM000324,1124,2025-04-27,Booked,,3
RM000324,1124,2025-04-28,Booked,,3
RM000324,1124,2025-04-29,Booked,,3
RM000324,1124,2025-04-30,Booked,,3
RM000324,1124,2025-05-01,Booked,,3
RM000324,1124,2025-05-02,Booked,,3
RM000324,1124,2025-05-03,Booked,,3
RM000324,1124,2025-05-04,Booked,,3
RM000324,1124,2025-05-05,Booked,,3
RM000324,1124,2025-05-06,Booked,,3
RM000324,1124,2025-05-07,Booked,,3
RM000324,1124,2025-05-08,Booked,,3
RM000324,1124,2025-05-09,Booked,,3
RM000324,1124,2025-05-10,Available,597.95,3
RM000324,1124,2025-05-11,Available,644.63,3
RM000324,1124,2025-05-12,Available,483.76,3
RM000324,1124,2025-05-13,Available,462.38,3
RM000324,1124,2025-05-14,Available,452.62,3
RM000324,1124,2025-05-15,Available,544.15,3
RM000324,1124,2025-05-16,Available,461.78,3
RM000324,1124,2025-05-17,Available,626.8,3
RM000324,1124,2025-05-18,Booked,,3
RM000324,1124,2025-05-19,Booked,,3
RM000324,1124,2025-05-20,Booked,,3
RM000324,1124,2025-05-21,Booked,,3
RM000324,1124,2025-05-22,Booked,,3
RM000324,1124,2025-05-23,Booked,,3
RM000324,1124,2025-05-24,Booked,,3
RM000324,1124,2025-05-25,Booked,,3
RM000324,1124,2025-05-26,Booked,,3
RM000324,1124,2025-05-27,Booked,,3
RM000324,1124,2025-05-28,Booked,,3
RM000324,1124,2025-05-29,Available,492.14,3
RM000324,1124,2025-05-30,Available,456.62,3
RM000324,1124,2025-05-31,Available,601.71,3
RM000324,1124,2025-06-01,Available,750.0,3
RM000324,1124,2025-06-02,Available,674.1,3
RM000324,1124,2025-06-03,Booked,,3
RM000324,1124,2025-06-04,Available,671.92,3
RM000324,1124,2025-06-05,Available,586.22,3
RM000324,1124,2025-06-06,Available,653.91,3
RM000324,1124,2025-06-07,Available,750.0,3
RM000324,1124,2025-06-08,Available,750.0,3
RM000324,1124,2025-06-09,Available,692.5,3
RM000324,1124,2025-06-10,Available,677.6,3
RM000324,1124,2025-06-11,Booked,,3
RM000324,1124,2025-06-12,Booked,,3
RM000324,1124,2025-06-13,Available,614.38,3
RM000324,1124,2025-06-14,Available,750.0,3
RM000324,1124,2025-06-15,Available,750.0,3
RM000324,1124,2025-06-16,Available,678.13,3
RM000324,1124,2025-06-17,Available,683.06,3
RM000324,1124,2025-06-18,Available,682.44,3
RM000324,1124,2025-06-19,Booked,,3
RM000324,1124,2025-06-20,Booked,,3
RM000324,1124,2025-06-21,Booked,,3
RM000324,1124,2025-06-22,Booked,,3
RM000324,1124,2025-06-23,Booked,,3
RM000324,1124,2025-06-24,Booked,,3
RM000324,1124,2025-06-25,Booked,,3
RM000324,1124,2025-06-26,Booked,,3
RM000324,1124,2025-06-27,Booked,,3
RM000324,1124,2025-06-28,Booked,,3
RM000324,1124,2025-06-29,Booked,,3
RM000324,1124,2025-06-30,Booked,,3
RM000324,1124,2025-07-01,Booked,,3
RM000324,1124,2025-07-02,Booked,,3
RM000324,1124,2025-07-03,Booked,,3
RM000324,1124,2025-07-04,Booked,,3
RM000324,1124,2025-07-05,Booked,,3
RM000324,1124,2025-07-06,Booked,,3
RM000324,1124,2025-07-07,Booked,,3
RM000324,1124,2025-07-08,Booked,,3
RM000324,1124,2025-07-09,Booked,,3
RM000324,1124,2025-07-10,Booked,,3
RM000324,1124,2025-07-11,Booked,,3
RM000324,1124,2025-07-12,Available,750.0,3
RM000324,1124,2025-07-13,Booked,,3
RM000324,1124,2025-07-14,Booked,,3
RM000324,1124,2025-07-15,Booked,,3
RM000324,1124,2025-07-16,Booked,,3
RM000324,1124,2025-07-17,Booked,,3
RM000324,1124,2025-07-18,Booked,,3
RM000324,1124,2025-07-19,Booked,,3
RM000324,1124,2025-07-20,Booked,,3
RM000324,1124,2025-07-21,Booked,,3
RM000324,1124,2025-07-22,Booked,,3
RM000324,1124,2025-07-23,Booked,,3
RM000324,1124,2025-07-24,Booked,,3
RM000324,1124,2025-07-25,Booked,,3
RM000324,1124,2025-07-26,Booked,,3
