payment_id,booking_id,amount,payment_method,payment_provider,status,timestamp,processing_fee,total_charged
PAY035382,BK031101,4386.766347161325,Credit Card,Discover,Completed,2025-01-24 06:26:57,127.51622406767844,4514.282571229003
PAY035383,BK031102,10698.744571749547,Credit Card,American Express,Completed,2025-02-14 19:23:01,310.5635925807369,11009.308164330283
PAY035384,BK031103,5608.385409086689,Credit Card,Discover,Completed,2025-03-31 09:11:09,162.943176863514,5771.328585950203
PAY035385,BK031104,3632.801070390563,Debit Card,Visa Debit,Completed,2024-12-01 16:54:52,54.692016055858446,3687.4930864464213
PAY035386,BK031105,7704.882811042353,Credit Card,MasterCard,Completed,2025-10-09 17:11:04,223.74160152022824,7928.624412562581
PAY035387,BK031106,8552.784624272746,Credit Card,Visa,Completed,2025-06-02 12:57:32,248.33075410390967,8801.115378376657
PAY035388,BK031107,9192.886636616358,Credit Card,Discover,Completed,2024-08-24 02:42:44,266.89371246187443,9459.780349078233
PAY035389,BK031108,11074.492846552943,Credit Card,American Express,Completed,2025-01-13 02:27:10,321.4602925500354,11395.953139102978
PAY035390,BK031109,1845.4142774534919,Bank Transfer,Wire Transfer,Completed,2024-10-20 05:05:55,21.45414277453492,1866.8684202280267
PAY035390,BK031109,9227.071387267459,Bank Transfer,Wire Transfer,Completed,2024-11-12 05:05:55,107.27071387267459,9334.342101140133
PAY035392,BK031110,1760.9338074266875,Debit Card,Visa Debit,Completed,2024-11-06 20:59:18,26.614007111400312,1787.5478145380878
PAY035393,BK031111,30083.34027999337,Credit Card,American Express,Completed,2024-04-08 12:15:50,872.7168681198077,30956.057148113177
PAY035394,BK031112,34202.37858329817,Corporate Account,Corporate Card,Completed,2025-01-18 09:50:10,342.0237858329817,34544.402369131145
PAY035395,BK031113,24163.140021270137,Corporate Account,Direct Billing,Completed,2025-09-21 10:00:47,241.63140021270138,24404.771421482837
PAY035396,BK031114,6987.605733352594,Credit Card,American Express,Completed,2025-03-22 21:39:24,202.94056626722525,7190.546299619819
PAY035397,BK031115,34216.32286363699,Credit Card,Visa,Completed,2024-07-06 19:04:28,992.5733630454727,35208.89622668246
PAY035398,BK031116,47229.40345046464,Credit Card,Discover,Completed,2025-12-12 19:07:30,1369.9527000634746,48599.35615052812
PAY035399,BK031117,19292.51038643475,Corporate Account,Corporate Card,Completed,2025-12-11 17:43:58,192.9251038643475,19485.4354902991
PAY035400,BK031118,9616.07988443581,Debit Card,Visa Debit,Completed,2025-02-07 20:20:21,144.44119826653713,9760.521082702347
PAY035401,BK031119,923.2536240747236,Bank Transfer,SEPA,Completed,2025-06-23 12:37:51,12.232536240747237,935.4861603154709
PAY035401,BK031119,4616.268120373617,Bank Transfer,SEPA,Completed,2025-06-30 12:37:51,61.16268120373618,4677.430801577354
PAY035403,BK031120,2702.325336137028,Credit Card,MasterCard,Completed,2024-09-08 18:50:32,78.66743474797381,2780.992770885002
PAY035404,BK031121,4563.182719555075,Credit Card,Discover,Completed,2025-06-22 10:15:30,132.6322988670972,4695.815018422172
PAY035405,BK031122,566.7708962309055,Bank Transfer,Wire Transfer,Completed,2024-05-08 15:26:20,8.667708962309055,575.4386051932146
PAY035405,BK031122,2833.854481154527,Bank Transfer,Wire Transfer,Completed,2024-06-04 15:26:20,43.338544811545276,2877.1930259660726
PAY035407,BK031123,3814.3501457784823,Credit Card,MasterCard,Completed,2024-05-18 10:04:38,110.91615422757599,3925.2663000060584
PAY035408,BK031124,2588.8105158624644,Credit Card,Discover,Completed,2024-02-15 21:01:36,75.37550496001147,2664.1860208224757
PAY035409,BK031125,1701.0963120163642,Bank Transfer,Wire Transfer,Completed,2024-09-22 08:50:19,20.01096312016364,1721.107275136528
PAY035409,BK031125,8505.48156008182,Bank Transfer,Wire Transfer,Completed,2024-10-08 08:50:19,100.0548156008182,8605.53637568264
PAY035411,BK031126,1191.8677152328055,Bank Transfer,SEPA,Completed,2024-01-22 22:52:38,14.918677152328057,1206.7863923851335
PAY035411,BK031126,5959.3385761640275,Bank Transfer,SEPA,Completed,2024-03-09 22:52:38,74.59338576164028,6033.931961925668
PAY035413,BK031127,14797.822775434448,Credit Card,Visa,Completed,2024-09-12 14:16:58,429.436860487599,15227.259635922048
PAY035414,BK031128,8460.66041527361,Credit Card,American Express,Completed,2024-06-14 09:43:31,245.65915204293475,8706.319567316546
PAY035415,BK031129,9637.047166852853,Corporate Account,Direct Billing,Completed,2024-12-18 17:18:53,96.37047166852854,9733.417638521381
PAY035416,BK031130,3047.647394164926,Credit Card,Visa,Completed,2024-01-13 04:27:55,88.68177443078285,3136.329168595709
PAY035417,BK031131,8069.703129882011,Credit Card,Visa,Completed,2025-01-11 08:22:07,234.32139076657833,8304.024520648589
PAY035418,BK031132,3882.993642311999,Corporate Account,Corporate Card,Completed,2025-11-15 12:36:01,38.82993642311999,3921.8235787351186
PAY035419,BK031133,3714.747238291321,Debit Card,Visa Debit,Completed,2024-06-30 19:46:19,55.921208574369814,3770.668446865691
PAY035420,BK031134,1754.5817457336525,Corporate Account,Corporate Card,Completed,2024-08-31 03:40:41,17.545817457336526,1772.1275631909891
PAY035421,BK031135,27400.618908858465,Debit Card,MasterCard Debit,Completed,2024-09-23 10:21:12,411.209283632877,27811.828192491343
PAY035422,BK031136,4029.9435438783275,Debit Card,Visa Debit,Completed,2025-01-15 09:30:06,60.64915315817491,4090.5926970365026
PAY035423,BK031137,552.7647747579623,Credit Card,Discover,Completed,2024-03-14 02:10:43,16.330178467980907,569.0949532259432
PAY035424,BK031138,4566.194451168039,Credit Card,Visa,Completed,2024-11-09 05:56:41,132.71963908387318,4698.914090251913
PAY035425,BK031139,3902.404605796619,Debit Card,Visa Debit,Completed,2024-11-07 01:24:46,58.736069086949286,3961.140674883568
PAY035426,BK031140,5081.554832942512,Debit Card,Visa Debit,Completed,2025-09-25 03:41:01,76.42332249413768,5157.97815543665
PAY035427,BK031141,11707.369781931531,Debit Card,Visa Debit,Completed,2025-08-16 17:21:29,175.81054672897295,11883.180328660505
PAY035428,BK031142,1861.5371424772381,Bank Transfer,Wire Transfer,Completed,2024-02-08 19:07:14,21.61537142477238,1883.1525139020105
PAY035428,BK031142,9307.68571238619,Bank Transfer,Wire Transfer,Completed,2024-03-15 19:07:14,108.0768571238619,9415.762569510052
PAY035430,BK031143,7342.324981649207,Bank Transfer,ACH,Completed,2024-10-15 04:04:58,76.42324981649207,7418.748231465699
PAY035430,BK031143,36711.624908246034,Bank Transfer,ACH,Completed,2024-11-27 04:04:58,382.11624908246034,37093.74115732849
PAY035432,BK031144,20870.69465834961,Credit Card,Visa,Completed,2024-07-24 06:39:15,605.5501450921387,21476.24480344175
PAY035433,BK031145,54273.23981888873,Corporate Account,Corporate Card,Completed,2024-06-04 10:44:48,542.7323981888874,54815.972217077615
PAY035434,BK031146,122.41421796204935,Bank Transfer,Wire Transfer,Completed,2025-09-02 03:17:48,4.224142179620493,126.63836014166985
PAY035434,BK031146,612.0710898102467,Bank Transfer,Wire Transfer,Completed,2025-10-12 03:17:48,21.120710898102466,633.1918007083492
PAY035436,BK031147,10437.006309849787,Credit Card,Discover,Completed,2025-05-06 09:22:44,302.97318298564386,10739.979492835431
PAY035437,BK031148,78075.04820046326,Corporate Account,Corporate Card,Completed,2025-04-15 04:35:09,780.7504820046327,78855.7986824679
PAY035438,BK031149,3083.6951418952626,Credit Card,Discover,Completed,2025-05-25 04:45:24,89.72715911496262,3173.422301010225
PAY035439,BK031150,3392.358265329414,Credit Card,Discover,Completed,2024-01-13 12:57:47,98.678389694553,3491.036655023967
PAY035440,BK031151,6449.882442576641,Debit Card,MasterCard Debit,Completed,2024-07-01 02:35:26,96.9482366386496,6546.83067921529
PAY035441,BK031152,64450.743350915975,Debit Card,Visa Debit,Completed,2024-11-16 22:39:21,966.9611502637397,65417.704501179716
PAY035442,BK031153,8941.18285439843,Corporate Account,Corporate Card,Completed,2024-10-20 22:19:22,89.4118285439843,9030.594682942414
PAY035443,BK031154,9538.701478195244,Corporate Account,Direct Billing,Completed,2024-12-14 08:19:06,95.38701478195244,9634.088492977196
PAY035444,BK031155,2051.2408894800587,Credit Card,MasterCard,Completed,2024-10-31 15:25:30,59.7859857949217,2111.0268752749803
PAY035445,BK031156,890.766746507982,Credit Card,Visa,Completed,2025-10-03 13:15:33,26.13223564873148,916.8989821567135
PAY035446,BK031157,2097.407866079934,Credit Card,MasterCard,Completed,2025-04-13 18:33:47,61.12482811631809,2158.532694196252
PAY035447,BK031158,2491.0815727986246,Corporate Account,Direct Billing,Completed,2025-04-14 16:41:50,24.910815727986247,2515.9923885266107
PAY035448,BK031159,7822.0109024542135,Credit Card,American Express,Completed,2025-01-09 03:37:50,227.13831617117222,8049.149218625385
PAY035449,BK031160,9864.891001541635,Corporate Account,Direct Billing,Completed,2024-06-30 13:41:12,98.64891001541635,9963.53991155705
PAY035450,BK031161,387.0299757971127,Debit Card,MasterCard Debit,Completed,2025-04-27 04:44:57,6.0054496369566905,393.0354254340694
PAY035451,BK031162,4925.614415889448,Debit Card,Visa Debit,Completed,2025-09-10 04:04:55,74.08421623834171,4999.698632127789
PAY035452,BK031163,4413.3320889276765,Credit Card,Visa,Completed,2025-07-07 12:37:20,128.28663057890262,4541.6187195065795
PAY035453,BK031164,2658.6093533951985,Bank Transfer,Wire Transfer,Completed,2024-10-06 03:35:38,29.58609353395198,2688.1954469291504
PAY035453,BK031164,13293.046766975991,Bank Transfer,Wire Transfer,Completed,2024-11-02 03:35:38,147.9304676697599,13440.97723464575
PAY035455,BK031165,20760.53931258353,Corporate Account,Direct Billing,Completed,2024-12-07 01:18:07,207.6053931258353,20968.144705709365
PAY035456,BK031166,1577.2907932549035,Debit Card,MasterCard Debit,Completed,2024-02-12 18:02:37,23.85936189882355,1601.1501551537272
PAY035457,BK031167,3464.801824050559,Bank Transfer,ACH,Completed,2024-10-15 14:50:07,37.64801824050559,3502.449842291065
PAY035457,BK031167,17324.009120252795,Bank Transfer,ACH,Completed,2024-11-05 14:50:07,188.24009120252796,17512.249211455324
PAY035459,BK031168,8480.817675158634,Credit Card,Visa,Completed,2024-02-27 01:06:40,246.2437125796004,8727.061387738235
PAY035460,BK031169,42518.86037317368,Credit Card,MasterCard,Completed,2024-05-28 00:35:52,1233.3469508220367,43752.20732399572
PAY035461,BK031170,15382.788121172594,Credit Card,MasterCard,Completed,2024-05-29 05:54:23,446.4008555140053,15829.188976686599
PAY035462,BK031171,7116.898035071954,Corporate Account,Corporate Card,Completed,2025-06-19 14:33:07,71.16898035071954,7188.067015422674
PAY035463,BK031172,2763.7214991259143,Debit Card,Visa Debit,Completed,2025-10-14 02:38:41,41.65582248688872,2805.377321612803
PAY035464,BK031173,20640.22176687888,Credit Card,Discover,Completed,2025-03-25 20:52:58,598.8664312394875,21239.088198118367
PAY035465,BK031174,4140.5078332585845,Debit Card,MasterCard Debit,Completed,2025-01-01 09:09:01,62.30761749887877,4202.815450757464
PAY035466,BK031175,5110.917700050944,Bank Transfer,SEPA,Completed,2025-11-28 06:38:15,54.10917700050943,5165.026877051453
PAY035466,BK031175,25554.58850025472,Bank Transfer,SEPA,Completed,2025-12-09 06:38:15,270.54588500254715,25825.134385257265
PAY035468,BK031176,37167.28703779889,Corporate Account,Direct Billing,Completed,2024-03-26 01:00:45,371.6728703779889,37538.959908176876
PAY035469,BK031177,5617.745298127958,Credit Card,MasterCard,Completed,2025-03-19 19:53:06,163.2146136457108,5780.959911773669
PAY035470,BK031178,2360.0929813870493,Debit Card,Visa Debit,Completed,2025-11-12 00:09:10,35.60139472080574,2395.694376107855
PAY035471,BK031179,3119.1689600370873,Credit Card,MasterCard,Completed,2025-06-28 07:01:17,90.75589984107553,3209.924859878163
PAY035472,BK031180,1788.8903290449507,Bank Transfer,SEPA,Completed,2025-02-19 03:17:55,20.88890329044951,1809.7792323354004
PAY035472,BK031180,8944.451645224754,Bank Transfer,SEPA,Completed,2025-03-25 03:17:55,104.44451645224754,9048.896161677001
PAY035474,BK031181,5951.253203092627,Corporate Account,Corporate Card,Completed,2024-04-18 16:54:39,59.512532030926266,6010.765735123553
PAY035475,BK031182,11907.75805562408,Bank Transfer,Wire Transfer,Completed,2025-09-07 16:01:40,122.07758055624079,12029.83563618032
PAY035475,BK031182,59538.79027812039,Bank Transfer,Wire Transfer,Completed,2025-09-25 16:01:40,610.3879027812039,60149.178180901596
PAY035477,BK031183,1443.8452819191916,Debit Card,Visa Debit,Completed,2025-07-31 17:07:10,21.857679228787873,1465.7029611479795
PAY035478,BK031184,1520.513819036888,Credit Card,Discover,Completed,2024-04-23 03:46:00,44.39490075206975,1564.9087197889578
PAY035479,BK031185,2692.17555393162,Bank Transfer,Wire Transfer,Completed,2024-03-04 00:39:50,29.921755539316194,2722.097309470936
PAY035479,BK031185,13460.877769658098,Bank Transfer,Wire Transfer,Completed,2024-03-26 00:39:50,149.60877769658097,13610.48654735468
PAY035481,BK031186,7801.788930959835,Credit Card,American Express,Completed,2025-10-11 09:09:07,226.55187899783525,8028.34080995767
PAY035482,BK031187,7116.217910837688,Debit Card,MasterCard Debit,Completed,2024-08-04 05:25:17,106.94326866256532,7223.161179500253
PAY035483,BK031188,11382.69054110448,Credit Card,MasterCard,Completed,2024-08-11 01:13:20,330.39802569203,11713.08856679651
PAY035484,BK031189,18063.25830742819,Debit Card,Visa Debit,Completed,2025-03-09 17:58:42,271.14887461142285,18334.407182039613
PAY035485,BK031190,1539.7731732137672,Debit Card,Visa Debit,Completed,2025-05-16 09:50:07,23.296597598206507,1563.0697708119737
PAY035486,BK031191,6963.177100609846,Credit Card,Visa,Completed,2024-06-09 16:43:27,202.23213591768555,7165.409236527532
PAY035487,BK031192,6295.881632495194,Debit Card,MasterCard Debit,Completed,2023-12-30 16:00:19,94.6382244874279,6390.519856982622
PAY035488,BK031193,2799.2704148510034,Debit Card,MasterCard Debit,Completed,2025-02-25 09:22:24,42.18905622276505,2841.4594710737683
PAY035489,BK031194,3180.186187914318,Credit Card,Discover,Completed,2024-05-26 08:47:53,92.52539944951522,3272.711587363833
PAY035490,BK031195,7022.613801911072,Corporate Account,Direct Billing,Completed,2024-02-25 01:25:03,70.22613801911072,7092.8399399301825
PAY035491,BK031196,8031.121534124346,Credit Card,MasterCard,Completed,2025-10-23 19:21:08,233.20252448960605,8264.324058613953
PAY035492,BK031197,22791.15075287603,Credit Card,MasterCard,Completed,2024-02-09 18:21:10,661.2433718334049,23452.394124709434
PAY035493,BK031198,5690.012776847889,Corporate Account,Corporate Card,Completed,2025-07-04 17:04:42,56.90012776847889,5746.912904616368
PAY035494,BK031199,10007.467586864563,Credit Card,Discover,Completed,2024-10-02 12:14:45,290.51656001907236,10297.984146883635
PAY035495,BK031200,6278.936150905412,Credit Card,MasterCard,Completed,2025-01-21 14:22:46,182.38914837625697,6461.32529928167
PAY035496,BK031201,17110.450532411687,Credit Card,MasterCard,Completed,2024-09-14 13:37:00,496.50306543993895,17606.953597851625
PAY035497,BK031202,21314.8764429927,Corporate Account,Corporate Card,Completed,2025-09-23 23:32:38,213.148764429927,21528.025207422626
PAY035498,BK031203,11674.212525120949,Credit Card,American Express,Completed,2025-05-25 16:19:34,338.85216322850755,12013.064688349457
PAY035499,BK031204,14116.602364148948,Corporate Account,Corporate Card,Completed,2024-01-01 13:44:45,141.1660236414895,14257.768387790438
PAY035500,BK031205,2748.280276492384,Credit Card,American Express,Completed,2025-09-05 23:03:19,80.00012801827914,2828.280404510663
PAY035501,BK031206,7883.9935361140415,Credit Card,American Express,Completed,2025-11-26 15:26:30,228.93581254730722,8112.929348661349
PAY035502,BK031207,4043.6422530519794,Credit Card,MasterCard,Completed,2024-08-18 14:17:51,117.5656253385074,4161.207878390487
PAY035503,BK031208,6656.443439018255,Bank Transfer,ACH,Completed,2025-06-18 08:57:05,69.56443439018256,6726.007873408437
PAY035503,BK031208,33282.217195091274,Bank Transfer,ACH,Completed,2025-07-19 08:57:05,347.8221719509128,33630.03936704218
PAY035505,BK031209,990.8165528819741,Bank Transfer,SEPA,Completed,2025-08-05 05:31:07,12.90816552881974,1003.7247184107937
PAY035505,BK031209,4954.08276440987,Bank Transfer,SEPA,Completed,2025-09-07 05:31:07,64.5408276440987,5018.623592053968
PAY035507,BK031210,7971.471434970781,Corporate Account,Direct Billing,Completed,2025-04-05 12:59:30,79.71471434970782,8051.186149320489
PAY035508,BK031211,9734.5502024771,Credit Card,Visa,Completed,2024-05-08 18:40:53,282.6019558718359,10017.152158348936
PAY035509,BK031212,6763.060593455633,Corporate Account,Direct Billing,Completed,2025-05-13 12:59:22,67.63060593455633,6830.6911993901895
PAY035510,BK031213,970.4135953489576,Bank Transfer,SEPA,Completed,2025-06-08 18:21:22,12.704135953489576,983.1177313024473
PAY035510,BK031213,4852.067976744788,Bank Transfer,SEPA,Completed,2025-07-09 18:21:22,63.52067976744788,4915.588656512236
PAY035512,BK031214,8272.278981940193,Corporate Account,Corporate Card,Completed,2024-09-15 11:32:13,82.72278981940194,8355.001771759595
PAY035513,BK031215,3328.3822940067043,Debit Card,Visa Debit,Completed,2025-11-07 21:31:18,50.12573441010056,3378.508028416805
PAY035514,BK031216,1391.2519645001948,Credit Card,MasterCard,Completed,2024-05-03 18:27:50,40.64630697050565,1431.8982714707006
PAY035515,BK031217,14850.64976437726,Debit Card,Visa Debit,Completed,2024-04-14 19:54:58,222.95974646565887,15073.609510842918
PAY035516,BK031218,9088.803105591654,Debit Card,Visa Debit,Completed,2025-06-26 07:43:53,136.5320465838748,9225.335152175528
PAY035517,BK031219,13965.719986455117,Bank Transfer,Wire Transfer,Completed,2024-07-24 09:38:42,142.6571998645512,14108.377186319669
PAY035517,BK031219,69828.59993227558,Bank Transfer,Wire Transfer,Completed,2024-08-14 09:38:42,713.2859993227559,70541.88593159834
PAY035519,BK031220,17841.50689724616,Corporate Account,Direct Billing,Completed,2024-03-24 02:47:29,178.4150689724616,18019.921966218622
PAY035520,BK031221,13857.883567773066,Corporate Account,Direct Billing,Completed,2024-04-29 04:58:11,138.57883567773067,13996.462403450796
PAY035521,BK031222,24879.372322205247,Debit Card,Visa Debit,Completed,2024-09-22 18:42:03,373.39058483307866,25252.762907038326
PAY035522,BK031223,4865.479561654247,Debit Card,MasterCard Debit,Completed,2025-11-04 09:52:27,73.1821934248137,4938.661755079061
PAY035523,BK031224,2821.0443402142123,Debit Card,MasterCard Debit,Completed,2024-01-22 19:27:25,42.51566510321319,2863.5600053174253
PAY035524,BK031225,29437.852899122394,Credit Card,MasterCard,Completed,2024-05-15 14:13:20,853.9977340745494,30291.850633196944
PAY035525,BK031226,2279.4642084580682,Debit Card,MasterCard Debit,Completed,2025-08-31 08:52:11,34.391963126871026,2313.856171584939
PAY035526,BK031227,4706.452179737628,Credit Card,Discover,Completed,2024-05-19 21:51:37,136.78711321239123,4843.239292950019
PAY035527,BK031228,6060.966635920281,Corporate Account,Direct Billing,Completed,2024-02-16 03:56:34,60.60966635920281,6121.576302279484
PAY035528,BK031229,9125.443534551656,Corporate Account,Corporate Card,Completed,2025-12-13 07:12:12,91.25443534551655,9216.697969897172
PAY035529,BK031230,9632.958514670618,Debit Card,Visa Debit,Completed,2024-09-08 02:04:52,144.69437772005924,9777.652892390677
PAY035530,BK031231,1624.6114654534272,Debit Card,MasterCard Debit,Completed,2025-06-11 13:03:21,24.569171981801407,1649.1806374352286
PAY035531,BK031232,32880.668023616,Corporate Account,Corporate Card,Completed,2024-12-05 02:52:13,328.80668023616005,33209.47470385216
PAY035532,BK031233,1333.5705821906827,Bank Transfer,ACH,Completed,2024-06-27 16:45:29,16.335705821906824,1349.9062880125894
PAY035532,BK031233,6667.852910953413,Bank Transfer,ACH,Completed,2024-07-24 16:45:29,81.67852910953413,6749.531440062947
PAY035534,BK031234,7545.489156632684,Corporate Account,Direct Billing,Completed,2024-02-01 08:20:46,75.45489156632685,7620.944048199011
PAY035535,BK031235,11597.734234146557,Credit Card,American Express,Completed,2024-01-01 17:20:46,336.6342927902502,11934.368526936807
PAY035536,BK031236,8682.212120669883,Credit Card,American Express,Completed,2025-04-02 04:17:15,252.08415149942664,8934.29627216931
PAY035537,BK031237,423.22002901273237,Bank Transfer,ACH,Completed,2024-02-10 17:19:15,7.232200290127324,430.45222930285973
PAY035537,BK031237,2116.100145063662,Bank Transfer,ACH,Completed,2024-03-11 17:19:15,36.16100145063662,2152.2611465142986
PAY035539,BK031238,934.1255030417984,Credit Card,Visa,Completed,2025-09-26 22:14:54,27.389639588212155,961.5151426300106
PAY035540,BK031239,10939.235947674513,Credit Card,Visa,Completed,2025-03-29 17:01:20,317.5378424825609,11256.773790157074
PAY035541,BK031240,2388.9739072132174,Debit Card,Visa Debit,Completed,2025-03-28 03:42:11,36.03460860819826,2425.0085158214156
PAY035542,BK031241,3156.737480467742,Debit Card,MasterCard Debit,Completed,2024-09-03 06:07:24,47.55106220701613,3204.288542674758
PAY035543,BK031242,7357.013527152776,Corporate Account,Direct Billing,Completed,2024-02-28 13:12:14,73.57013527152776,7430.583662424304
PAY035544,BK031243,4844.237020074378,Credit Card,MasterCard,Completed,2025-07-30 06:13:11,140.78287358215698,4985.019893656535
PAY035545,BK031244,947.5424207419314,Debit Card,Visa Debit,Completed,2024-12-10 17:09:47,14.413136311128971,961.9555570530604
PAY035546,BK031245,1539.9666622432633,Bank Transfer,Wire Transfer,Completed,2024-08-17 08:28:49,18.39966662243263,1558.3663288656958
PAY035546,BK031245,7699.833311216315,Bank Transfer,Wire Transfer,Completed,2024-09-07 08:28:49,91.99833311216315,7791.831644328478
PAY035548,BK031246,7640.329736486726,Credit Card,Visa,Completed,2024-06-08 08:02:27,221.86956235811508,7862.199298844841
PAY035549,BK031247,1075.147360394522,Bank Transfer,SEPA,Completed,2025-02-07 08:27:58,13.751473603945222,1088.8988339984671
PAY035549,BK031247,5375.736801972609,Bank Transfer,SEPA,Completed,2025-03-28 08:27:58,68.7573680197261,5444.494169992336
PAY035551,BK031248,5038.2531267436725,Credit Card,MasterCard,Completed,2024-06-19 00:43:28,146.4093406755665,5184.662467419239
PAY035552,BK031249,8989.455251168602,Credit Card,MasterCard,Completed,2025-01-05 06:09:51,260.9942022838895,9250.449453452491
PAY035553,BK031250,4917.686248051419,Credit Card,Visa,Completed,2025-02-21 00:14:05,142.91290119349117,5060.59914924491
PAY035554,BK031251,7917.339396898426,Credit Card,American Express,Completed,2024-09-02 05:49:43,229.90284251005437,8147.24223940848
PAY035555,BK031252,4405.11238928896,Credit Card,MasterCard,Completed,2024-01-11 03:19:38,128.04825928937984,4533.1606485783395
PAY035556,BK031253,17071.725670749736,Credit Card,American Express,Completed,2025-08-06 17:17:19,495.3800444517424,17567.10571520148
PAY035557,BK031254,5992.66032959941,Credit Card,MasterCard,Completed,2024-03-23 01:06:39,174.08714955838292,6166.747479157793
PAY035558,BK031255,4432.152543378263,Credit Card,MasterCard,Completed,2025-01-06 23:42:14,128.83242375796962,4560.984967136233
PAY035559,BK031256,320.67696164136174,Credit Card,Visa,Completed,2024-01-04 17:02:06,9.599631887599491,330.27659352896126
PAY035560,BK031257,14055.129984552723,Corporate Account,Direct Billing,Completed,2024-04-17 17:07:14,140.55129984552724,14195.68128439825
PAY035561,BK031258,6061.457434438194,Corporate Account,Direct Billing,Completed,2025-05-13 23:39:57,60.614574344381936,6122.072008782576
PAY035562,BK031259,528.0417845324209,Corporate Account,Direct Billing,Completed,2024-01-02 19:23:30,5.28041784532421,533.3222023777452
PAY035563,BK031260,2549.5718132816187,Credit Card,Visa,Completed,2025-06-22 03:36:48,74.23758258516695,2623.8093958667855
PAY035564,BK031261,1947.3257552694492,Credit Card,Visa,Completed,2024-03-14 00:24:09,56.772446902814025,2004.0982021722632
PAY035565,BK031262,2357.9095631421515,Credit Card,MasterCard,Completed,2025-03-07 09:14:13,68.6793773311224,2426.588940473274
PAY035566,BK031263,9681.656174560949,Corporate Account,Direct Billing,Completed,2025-10-02 06:09:35,96.81656174560949,9778.472736306558
PAY035567,BK031264,11057.509953615729,Corporate Account,Direct Billing,Completed,2025-10-23 05:13:56,110.57509953615728,11168.085053151886
PAY035568,BK031265,321.58671703167323,Bank Transfer,Wire Transfer,Completed,2025-05-10 03:04:21,6.2158671703167325,327.80258420198993
PAY035568,BK031265,1607.933585158366,Bank Transfer,Wire Transfer,Completed,2025-06-02 03:04:21,31.07933585158366,1639.0129210099497
PAY035570,BK031266,6074.249287691133,Corporate Account,Direct Billing,Completed,2025-07-07 13:26:37,60.74249287691133,6134.991780568044
PAY035571,BK031267,13884.175713680694,Credit Card,American Express,Completed,2025-02-19 10:20:22,402.94109569674015,14287.116809377434
PAY035572,BK031268,667.9677855570517,Credit Card,Visa,Completed,2024-03-18 11:02:11,19.6710657811545,687.6388513382062
PAY035573,BK031269,6013.466515800467,Debit Card,MasterCard Debit,Completed,2025-02-01 20:57:05,90.40199773700701,6103.868513537474
PAY035574,BK031270,7876.454699750865,Credit Card,American Express,Completed,2025-11-11 09:02:09,228.7171862927751,8105.17188604364
PAY035575,BK031271,798.7618406083079,Bank Transfer,ACH,Completed,2024-03-06 04:00:55,10.98761840608308,809.749459014391
PAY035575,BK031271,3993.8092030415396,Bank Transfer,ACH,Completed,2024-04-24 04:00:55,54.9380920304154,4048.747295071955
PAY035577,BK031272,3004.86554392641,Credit Card,Visa,Completed,2024-07-24 18:32:18,87.44110077386588,3092.3066447002757
PAY035578,BK031273,1584.103153281892,Credit Card,Visa,Completed,2024-12-20 01:08:09,46.23899144517487,1630.3421447270669
PAY035579,BK031274,5369.789118571871,Bank Transfer,SEPA,Completed,2024-02-29 20:22:09,56.69789118571871,5426.4870097575895
PAY035579,BK031274,26848.945592859352,Bank Transfer,SEPA,Completed,2024-04-04 20:22:09,283.48945592859354,27132.435048787946
PAY035581,BK031275,1821.941116626422,Credit Card,Visa,Completed,2024-12-22 15:37:07,53.13629238216624,1875.0774090085881
PAY035582,BK031276,1369.5691353416794,Credit Card,MasterCard,Completed,2024-07-10 21:19:28,40.0175049249087,1409.5866402665881
PAY035583,BK031277,6959.646252989548,Credit Card,American Express,Completed,2025-11-16 04:29:15,202.12974133669692,7161.7759943262445
PAY035584,BK031278,85948.8608669845,Corporate Account,Corporate Card,Completed,2025-03-14 11:46:17,859.488608669845,86808.34947565434
PAY035585,BK031279,23232.000625306406,Corporate Account,Direct Billing,Completed,2025-01-20 05:17:18,232.32000625306407,23464.32063155947
PAY035586,BK031280,17384.931320263993,Credit Card,Visa,Completed,2025-02-05 09:50:43,504.46300828765584,17889.39432855165
PAY035587,BK031281,20439.49612260031,Credit Card,Visa,Completed,2024-06-06 16:38:20,593.045387555409,21032.54151015572
PAY035588,BK031282,7281.451500254248,Credit Card,Visa,Completed,2024-02-18 06:35:24,211.4620935073732,7492.913593761621
PAY035589,BK031283,2343.447288421441,Credit Card,Visa,Completed,2024-05-28 10:55:10,68.2599713642218,2411.7072597856627
PAY035590,BK031284,678.5335843532687,Bank Transfer,ACH,Completed,2025-01-31 17:37:57,9.785335843532687,688.3189201968014
PAY035590,BK031284,3392.667921766343,Bank Transfer,ACH,Completed,2025-03-11 17:37:57,48.926679217663434,3441.594600984007
PAY035592,BK031285,7281.654375572002,Credit Card,Visa,Completed,2024-03-20 23:42:20,211.46797689158808,7493.122352463591
PAY035593,BK031286,4762.8883466744455,Debit Card,Visa Debit,Completed,2025-08-20 21:20:59,71.64332520011668,4834.531671874563
PAY035594,BK031287,12631.445722502573,Corporate Account,Direct Billing,Completed,2025-12-17 05:32:25,126.31445722502573,12757.760179727598
PAY035595,BK031288,1505.2377068720043,Credit Card,Visa,Completed,2025-11-05 03:10:36,43.951893499288126,1549.1896003712925
